frame_id,point_index,yaw_deg,pitch_deg,distance_mm,x_mm,y_mm,z_mm
3,496,18.00,-9.60,832,780.20,253.50,-138.75
3,497,18.00,-8.70,845,794.40,258.11,-127.82
3,498,18.00,-7.80,857,807.51,262.38,-116.31
3,499,18.00,-6.90,861,812.93,264.14,-103.44
3,500,18.00,-6.00,861,814.37,264.61,-90.00
3,501,18.00,-5.10,860,814.67,264.70,-76.45
3,502,18.00,-4.20,858,813.81,264.42,-62.84
3,503,18.00,-3.30,845,802.31,260.69,-48.64
3,504,18.00,-2.40,839,797.24,259.04,-35.14
3,505,18.00,-1.50,842,800.52,260.10,-22.04
3,506,18.00,-0.60,842,800.75,260.18,-8.82
3,507,19.05,-30.30,181,147.72,51.01,-91.32
3,508,19.05,-29.40,218,179.52,61.99,-107.02
3,509,19.05,-28.50,230,191.06,65.97,-109.75
3,510,19.05,-27.60,243,203.55,70.29,-112.58
3,511,19.05,-26.70,258,217.87,75.23,-115.92
3,512,19.05,-25.80,266,226.37,78.17,-115.77
3,513,19.05,-24.90,276,236.63,81.71,-116.21
3,514,19.05,-24.00,279,240.92,83.19,-113.48
3,515,19.05,-23.10,285,247.79,85.56,-111.82
3,516,19.05,-22.20,305,266.92,92.17,-115.24
3,517,19.05,-21.30,318,280.05,96.70,-115.51
3,518,19.05,-20.40,326,288.82,99.73,-113.64
3,519,19.05,-19.50,334,297.60,102.76,-111.49
3,520,19.05,-18.60,344,308.18,106.41,-109.72
3,521,19.05,-17.70,359,323.27,111.63,-109.15
3,522,19.05,-16.80,411,371.91,128.42,-118.79
3,523,19.05,-15.90,431,391.81,135.29,-118.08
3,524,19.05,-15.00,463,422.73,145.97,-119.83
3,525,19.05,-14.10,486,445.54,153.85,-118.40
3,526,19.05,-13.20,635,584.36,201.78,-145.00
3,527,19.05,-12.30,699,645.55,222.91,-148.91
3,528,19.05,-11.40,732,678.26,234.21,-144.69
3,529,19.05,-10.50,753,699.84,241.66,-137.23
3,530,19.05,-9.60,780,726.96,251.02,-130.08
3,531,19.05,-8.70,805,752.16,259.72,-121.77
3,532,19.05,-7.80,805,753.87,260.32,-109.25
3,533,19.05,-6.90,805,755.40,260.84,-96.71
3,534,19.05,-6.00,804,755.80,260.98,-84.04
3,535,19.05,-5.10,801,754.13,260.41,-71.21
3,536,19.05,-4.20,801,755.10,260.74,-58.67
3,537,19.05,-3.30,798,753.05,260.03,-45.94
3,538,19.05,-2.40,792,747.97,258.28,-33.17
3,539,19.05,-1.50,791,747.42,258.09,-20.71
3,540,19.05,-0.60,769,726.85,250.98,-8.06
3,541,19.95,-30.30,172,139.59,50.67,-86.78
3,542,19.95,-29.40,206,168.70,61.24,-101.13
3,543,19.95,-28.50,221,182.56,66.27,-105.45
3,544,19.95,-27.60,237,197.43,71.66,-109.80
3,545,19.95,-26.70,258,216.66,78.64,-115.93
3,546,19.95,-25.80,267,225.96,82.02,-116.21
3,547,19.95,-24.90,271,231.06,83.87,-114.10
3,548,19.95,-24.00,279,239.58,86.96,-113.48
3,549,19.95,-23.10,286,247.28,89.76,-112.21
3,550,19.95,-22.20,309,268.93,97.62,-116.75
3,551,19.95,-21.30,317,277.62,100.77,-115.15
3,552,19.95,-20.40,323,284.57,103.30,-112.59
3,553,19.95,-19.50,337,298.61,108.39,-112.49
3,554,19.95,-18.60,349,310.92,112.86,-111.32
3,555,19.95,-17.70,386,345.66,125.47,-117.36
3,556,19.95,-16.80,410,368.95,133.92,-118.50
3,557,19.95,-15.90,424,383.31,139.13,-116.16
3,558,19.95,-15.00,448,406.77,147.65,-115.95
3,559,19.95,-14.10,480,437.60,158.84,-116.94
3,560,19.95,-13.20,589,539.03,195.66,-134.50
3,561,19.95,-12.30,624,573.09,208.02,-132.93
3,562,19.95,-11.40,646,595.25,216.07,-127.69
3,563,19.95,-10.50,664,613.70,222.76,-121.01
3,564,19.95,-9.60,697,646.00,234.49,-116.24
3,565,19.95,-8.70,694,644.85,234.07,-104.98
3,566,19.95,-7.80,686,638.87,231.90,-93.10
3,567,19.95,-6.90,676,630.83,228.98,-81.21
3,568,19.95,-6.00,666,622.60,225.99,-69.62
3,569,19.95,-5.10,634,593.59,215.46,-56.36
3,570,19.95,-4.20,625,585.92,212.68,-45.78
3,571,19.95,-3.30,622,583.70,211.87,-35.81
3,572,19.95,-2.40,620,582.28,211.36,-25.96
3,573,19.95,-1.50,610,573.20,208.06,-15.97
3,574,19.95,-0.60,596,560.20,203.34,-6.24
