frame_id,point_index,yaw_deg,pitch_deg,distance_mm,x_mm,y_mm,z_mm
1,493,15.00,-25.80,192,166.97,44.74,-83.56
1,494,15.00,-24.90,202,176.98,47.42,-85.05
1,495,15.00,-24.00,209,184.43,49.42,-85.01
1,496,15.00,-23.10,247,219.45,58.80,-96.91
1,497,15.00,-22.20,261,233.42,62.54,-98.62
1,498,15.00,-21.30,269,242.08,64.87,-97.72
1,499,15.00,-20.40,299,270.70,72.53,-104.22
1,500,15.00,-19.50,302,274.98,73.68,-100.81
1,501,15.00,-18.60,318,291.12,78.01,-101.43
1,502,15.00,-17.70,329,302.75,81.12,-100.03
1,503,15.00,-16.80,333,307.92,82.51,-96.25
1,504,15.00,-15.90,354,328.86,88.12,-96.98
1,505,15.00,-15.00,357,333.09,89.25,-92.40
1,506,15.00,-14.10,363,340.07,91.12,-88.43
1,507,15.00,-13.20,390,366.76,98.27,-89.06
1,508,15.00,-12.30,406,383.16,102.67,-86.49
1,509,15.00,-11.40,405,383.48,102.75,-80.05
1,510,15.00,-10.50,500,474.88,127.24,-91.12
1,511,15.00,-9.60,515,490.49,131.43,-85.89
1,512,15.00,-8.70,592,565.25,151.46,-89.55
1,513,15.00,-7.80,610,583.76,156.42,-82.79
1,514,15.00,-6.90,580,556.18,149.03,-69.68
1,515,15.00,-6.00,581,558.13,149.55,-60.73
1,516,15.00,-5.10,563,541.66,145.14,-50.05
1,517,15.00,-4.20,537,517.31,138.61,-39.33
1,518,15.00,-3.30,492,474.45,127.13,-28.32
1,519,15.00,-2.40,401,387.00,103.70,-16.79
1,520,15.00,-1.50,332,320.58,85.90,-8.69
1,521,15.00,-0.60,338,326.47,87.48,-3.54
1,522,16.05,-30.30,118,97.91,28.17,-59.53
1,523,16.05,-29.40,123,102.98,29.63,-60.38
1,524,16.05,-28.50,136,114.86,33.04,-64.89
1,525,16.05,-27.60,150,127.75,36.75,-69.49
1,526,16.05,-26.70,183,157.11,45.20,-82.23
1,527,16.05,-25.80,179,154.88,44.56,-77.91
1,528,16.05,-24.90,185,161.26,46.39,-77.89
1,529,16.05,-24.00,218,191.39,55.06,-88.67
1,530,16.05,-23.10,231,204.20,58.75,-90.63
1,531,16.05,-22.20,265,235.79,67.83,-100.13
1,532,16.05,-21.30,284,254.29,73.16,-103.16
1,533,16.05,-20.40,288,259.42,74.63,-100.39
1,534,16.05,-19.50,309,279.92,80.53,-103.15
1,535,16.05,-18.60,311,283.27,81.49,-99.20
1,536,16.05,-17.70,317,290.22,83.49,-96.38
1,537,16.05,-16.80,342,314.64,90.52,-98.85
1,538,16.05,-15.90,343,317.02,91.20,-93.97
1,539,16.05,-15.00,357,331.39,95.34,-92.40
1,540,16.05,-14.10,369,343.93,98.95,-89.89
1,541,16.05,-13.20,375,350.86,100.94,-85.63
1,542,16.05,-12.30,412,386.85,111.29,-87.77
1,543,16.05,-11.40,442,416.39,119.79,-87.37
1,544,16.05,-10.50,454,429.00,123.42,-82.74
1,545,16.05,-9.60,541,512.63,147.48,-90.22
1,546,16.05,-8.70,582,552.88,159.06,-88.04
1,547,16.05,-7.80,667,635.07,182.70,-90.52
1,548,16.05,-6.90,714,681.20,195.97,-85.78
1,549,16.05,-6.00,740,707.26,203.47,-77.35
1,550,16.05,-5.10,809,774.39,222.78,-71.92
1,551,16.05,-4.20,844,808.92,232.72,-61.81
1,552,16.05,-3.30,857,822.23,236.55,-49.33
1,553,16.05,-2.40,900,864.16,248.61,-37.69
1,554,16.05,-1.50,919,882.88,253.99,-24.06
1,555,16.05,-0.60,930,893.70,257.11,-9.74
